term,Metabolite,MetaboliteID,Description,pubchem,MetaboliteID_pubchem_from_ambiguity_bygroup,MetaboliteID_pubchem_to_ambiguity_bygroup,MetaboliteID_pubchem_ambiguity_bygroup,MetaboliteID_pubchem_from_ambiguity,MetaboliteID_pubchem_to_ambiguity,MetaboliteID_pubchem_ambiguity
Efferocytosis - Homo sapiens (human),"Cholest-5-ene-3beta,26-diol",C15610,Efferocytosis - Homo sapiens (human),99470,1,3,one-to-many,1,3,one-to-many
Efferocytosis - Homo sapiens (human),"Cholest-5-ene-3beta,26-diol",C15610,Efferocytosis - Homo sapiens (human),42608394,1,3,one-to-many,1,3,one-to-many
Efferocytosis - Homo sapiens (human),Resolvin D1,C18178,Efferocytosis - Homo sapiens (human),16061135,1,3,one-to-many,1,3,one-to-many
Efferocytosis - Homo sapiens (human),Resolvin D1,C18178,Efferocytosis - Homo sapiens (human),91820354,1,3,one-to-many,1,3,one-to-many
Efferocytosis - Homo sapiens (human),Resolvin D1,C18178,Efferocytosis - Homo sapiens (human),44251266,1,3,one-to-many,1,3,one-to-many
Oocyte meiosis - Homo sapiens (human),Progesterone,C00410,Oocyte meiosis - Homo sapiens (human),5994,1,1,one-to-one,1,1,one-to-one
Oocyte meiosis - Homo sapiens (human),"3',5'-Cyclic AMP",C00575,Oocyte meiosis - Homo sapiens (human),6076,1,2,one-to-many,1,2,one-to-many
Oocyte meiosis - Homo sapiens (human),"3',5'-Cyclic AMP",C00575,Oocyte meiosis - Homo sapiens (human),7059571,1,2,one-to-many,1,2,one-to-many
Oocyte meiosis - Homo sapiens (human),"D-myo-Inositol 1,4,5-trisphosphate",C01245,Oocyte meiosis - Homo sapiens (human),439456,1,2,one-to-many,1,2,one-to-many
Oocyte meiosis - Homo sapiens (human),"D-myo-Inositol 1,4,5-trisphosphate",C01245,Oocyte meiosis - Homo sapiens (human),21761708,1,2,one-to-many,1,2,one-to-many
Apoptosis - Homo sapiens (human),Sphingosine,C00319,Apoptosis - Homo sapiens (human),5280335,1,2,one-to-many,1,2,one-to-many
Apoptosis - Homo sapiens (human),Sphingosine,C00319,Apoptosis - Homo sapiens (human),46878424,1,2,one-to-many,1,2,one-to-many
Apoptosis - Homo sapiens (human),"Phosphatidylinositol-3,4,5-trisphosphate",C05981,Apoptosis - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Ferroptosis - Homo sapiens (human),CoA,C00010,Ferroptosis - Homo sapiens (human),87642,1,1,one-to-one,1,1,one-to-one
Ferroptosis - Homo sapiens (human),Acetyl-CoA,C00024,Ferroptosis - Homo sapiens (human),444493,1,2,one-to-many,1,2,one-to-many
Ferroptosis - Homo sapiens (human),Acetyl-CoA,C00024,Ferroptosis - Homo sapiens (human),181,1,2,one-to-many,1,2,one-to-many
Ferroptosis - Homo sapiens (human),L-Glutamate,C00025,Ferroptosis - Homo sapiens (human),33032,1,2,one-to-many,1,2,one-to-many
Ferroptosis - Homo sapiens (human),L-Glutamate,C00025,Ferroptosis - Homo sapiens (human),14598502,1,2,one-to-many,1,2,one-to-many
Ferroptosis - Homo sapiens (human),Heme,C00032,Ferroptosis - Homo sapiens (human),444098,1,1,one-to-one,1,1,one-to-one
Ferroptosis - Homo sapiens (human),Glutathione,C00051,Ferroptosis - Homo sapiens (human),124886,1,2,one-to-many,1,2,one-to-many
Ferroptosis - Homo sapiens (human),Glutathione,C00051,Ferroptosis - Homo sapiens (human),448106,1,2,one-to-many,1,2,one-to-many
Ferroptosis - Homo sapiens (human),L-Cysteine,C00097,Ferroptosis - Homo sapiens (human),5862,1,1,one-to-one,1,1,one-to-one
Ferroptosis - Homo sapiens (human),Glutathione disulfide,C00127,Ferroptosis - Homo sapiens (human),53477713,1,4,one-to-many,1,4,one-to-many
Ferroptosis - Homo sapiens (human),Glutathione disulfide,C00127,Ferroptosis - Homo sapiens (human),65359,1,4,one-to-many,1,4,one-to-many
Ferroptosis - Homo sapiens (human),Glutathione disulfide,C00127,Ferroptosis - Homo sapiens (human),11215652,1,4,one-to-many,1,4,one-to-many
Ferroptosis - Homo sapiens (human),Glutathione disulfide,C00127,Ferroptosis - Homo sapiens (human),11767258,1,4,one-to-many,1,4,one-to-many
Ferroptosis - Homo sapiens (human),Isopentenyl diphosphate,C00129,Ferroptosis - Homo sapiens (human),1195,1,2,one-to-many,1,2,one-to-many
Ferroptosis - Homo sapiens (human),Isopentenyl diphosphate,C00129,Ferroptosis - Homo sapiens (human),15983957,1,2,one-to-many,1,2,one-to-many
Ferroptosis - Homo sapiens (human),Arachidonate,C00219,Ferroptosis - Homo sapiens (human),444899,1,2,one-to-many,1,2,one-to-many
Ferroptosis - Homo sapiens (human),Arachidonate,C00219,Ferroptosis - Homo sapiens (human),3246804,1,2,one-to-many,1,2,one-to-many
Ferroptosis - Homo sapiens (human),(S)-3-Hydroxy-3-methylglutaryl-CoA,C00356,Ferroptosis - Homo sapiens (human),445127,1,3,one-to-many,1,3,one-to-many
Ferroptosis - Homo sapiens (human),(S)-3-Hydroxy-3-methylglutaryl-CoA,C00356,Ferroptosis - Homo sapiens (human),91506,1,3,one-to-many,1,3,one-to-many
Ferroptosis - Homo sapiens (human),(S)-3-Hydroxy-3-methylglutaryl-CoA,C00356,Ferroptosis - Homo sapiens (human),84,1,3,one-to-many,1,3,one-to-many
Ferroptosis - Homo sapiens (human),(R)-Mevalonate,C00418,Ferroptosis - Homo sapiens (human),439230,1,3,one-to-many,1,3,one-to-many
Ferroptosis - Homo sapiens (human),(R)-Mevalonate,C00418,Ferroptosis - Homo sapiens (human),449,1,3,one-to-many,1,3,one-to-many
Ferroptosis - Homo sapiens (human),(R)-Mevalonate,C00418,Ferroptosis - Homo sapiens (human),5288798,1,3,one-to-many,1,3,one-to-many
Ferroptosis - Homo sapiens (human),L-Cystine,C00491,Ferroptosis - Homo sapiens (human),67678,1,1,one-to-one,1,1,one-to-one
Ferroptosis - Homo sapiens (human),gamma-L-Glutamyl-L-cysteine,C00669,Ferroptosis - Homo sapiens (human),123938,1,2,one-to-many,1,2,one-to-many
Ferroptosis - Homo sapiens (human),gamma-L-Glutamyl-L-cysteine,C00669,Ferroptosis - Homo sapiens (human),7059430,1,2,one-to-many,1,2,one-to-many
Ferroptosis - Homo sapiens (human),Arachidonyl-CoA,C02249,Ferroptosis - Homo sapiens (human),16061152,1,2,one-to-many,1,2,one-to-many
Ferroptosis - Homo sapiens (human),Arachidonyl-CoA,C02249,Ferroptosis - Homo sapiens (human),5497113,1,2,one-to-many,1,2,one-to-many
Ferroptosis - Homo sapiens (human),alpha-Tocopherol,C02477,Ferroptosis - Homo sapiens (human),14985,1,1,one-to-one,1,1,one-to-one
Ferroptosis - Homo sapiens (human),Ubiquinone-10,C11378,Ferroptosis - Homo sapiens (human),5281915,1,2,one-to-many,1,2,one-to-many
Ferroptosis - Homo sapiens (human),Ubiquinone-10,C11378,Ferroptosis - Homo sapiens (human),1156,1,2,one-to-many,1,2,one-to-many
Ferroptosis - Homo sapiens (human),"(7Z,10Z,13Z,16Z)-Docosatetraenoyl-CoA",C16170,Ferroptosis - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Ferroptosis - Homo sapiens (human),Adrenic acid,C16527,Ferroptosis - Homo sapiens (human),5497181,1,1,one-to-one,1,1,one-to-one
Ferroptosis - Homo sapiens (human),Erastin,C21478,Ferroptosis - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Ferroptosis - Homo sapiens (human),RSL3,C21479,Ferroptosis - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Ferroptosis - Homo sapiens (human),"1-Octadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphoethanolamine",C21480,Ferroptosis - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Ferroptosis - Homo sapiens (human),"1-Octadecanoyl-2-(7Z,10Z,13Z,16Z-docosatetraenoyl)-sn-glycero-3-phosphoethanolamine",C21481,Ferroptosis - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Ferroptosis - Homo sapiens (human),"1-Octadecanoyl-2-(15S-hydroxy-5Z,8Z,11Z,13E-eicosatetraenoyl)-sn-glycero-3-phosphoethanolamine",C21482,Ferroptosis - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Ferroptosis - Homo sapiens (human),"1-Octadecanoyl-2-(15S-hydroperoxy-5Z,8Z,11Z,13E-eicosatetraenoyl)-sn-glycero-3-phosphoethanolamine",C21483,Ferroptosis - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Ferroptosis - Homo sapiens (human),1-Octadecanoyl-sn-glycero-3-phosphoethanolamine,C21484,Ferroptosis - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Ferroptosis - Homo sapiens (human),Sulfasalazine (USP/INN),D00448,Ferroptosis - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Ferroptosis - Homo sapiens (human),Sorafenib (USAN/INN),D08524,Ferroptosis - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Necroptosis - Homo sapiens (human),ATP,C00002,Necroptosis - Homo sapiens (human),5957,1,2,one-to-many,1,2,one-to-many
Necroptosis - Homo sapiens (human),ATP,C00002,Necroptosis - Homo sapiens (human),238,1,2,one-to-many,1,2,one-to-many
Necroptosis - Homo sapiens (human),N-Acylsphingosine,C00195,Necroptosis - Homo sapiens (human),5283562,1,10,one-to-many,1,10,one-to-many
Necroptosis - Homo sapiens (human),N-Acylsphingosine,C00195,Necroptosis - Homo sapiens (human),5283563,1,10,one-to-many,1,10,one-to-many
Necroptosis - Homo sapiens (human),N-Acylsphingosine,C00195,Necroptosis - Homo sapiens (human),5283564,1,10,one-to-many,1,10,one-to-many
Necroptosis - Homo sapiens (human),N-Acylsphingosine,C00195,Necroptosis - Homo sapiens (human),5283565,1,10,one-to-many,1,10,one-to-many
Necroptosis - Homo sapiens (human),N-Acylsphingosine,C00195,Necroptosis - Homo sapiens (human),5283566,1,10,one-to-many,1,10,one-to-many
Necroptosis - Homo sapiens (human),N-Acylsphingosine,C00195,Necroptosis - Homo sapiens (human),5283567,1,10,one-to-many,1,10,one-to-many
Necroptosis - Homo sapiens (human),N-Acylsphingosine,C00195,Necroptosis - Homo sapiens (human),5283568,1,10,one-to-many,1,10,one-to-many
Necroptosis - Homo sapiens (human),N-Acylsphingosine,C00195,Necroptosis - Homo sapiens (human),5283570,1,10,one-to-many,1,10,one-to-many
Necroptosis - Homo sapiens (human),N-Acylsphingosine,C00195,Necroptosis - Homo sapiens (human),5283571,1,10,one-to-many,1,10,one-to-many
Necroptosis - Homo sapiens (human),N-Acylsphingosine,C00195,Necroptosis - Homo sapiens (human),9547202,1,10,one-to-many,1,10,one-to-many
Necroptosis - Homo sapiens (human),Arachidonate,C00219,Necroptosis - Homo sapiens (human),444899,1,2,one-to-many,1,2,one-to-many
Necroptosis - Homo sapiens (human),Arachidonate,C00219,Necroptosis - Homo sapiens (human),3246804,1,2,one-to-many,1,2,one-to-many
Necroptosis - Homo sapiens (human),Sphingosine,C00319,Necroptosis - Homo sapiens (human),5280335,1,2,one-to-many,1,2,one-to-many
Necroptosis - Homo sapiens (human),Sphingosine,C00319,Necroptosis - Homo sapiens (human),46878424,1,2,one-to-many,1,2,one-to-many
Necroptosis - Homo sapiens (human),Sphingomyelin,C00550,Necroptosis - Homo sapiens (human),53481358,1,19,one-to-many,1,19,one-to-many
Necroptosis - Homo sapiens (human),Sphingomyelin,C00550,Necroptosis - Homo sapiens (human),44260138,1,19,one-to-many,1,19,one-to-many
Necroptosis - Homo sapiens (human),Sphingomyelin,C00550,Necroptosis - Homo sapiens (human),44260130,1,19,one-to-many,1,19,one-to-many
Necroptosis - Homo sapiens (human),Sphingomyelin,C00550,Necroptosis - Homo sapiens (human),44260139,1,19,one-to-many,1,19,one-to-many
Necroptosis - Homo sapiens (human),Sphingomyelin,C00550,Necroptosis - Homo sapiens (human),53481362,1,19,one-to-many,1,19,one-to-many
Necroptosis - Homo sapiens (human),Sphingomyelin,C00550,Necroptosis - Homo sapiens (human),44260134,1,19,one-to-many,1,19,one-to-many
Necroptosis - Homo sapiens (human),Sphingomyelin,C00550,Necroptosis - Homo sapiens (human),44260133,1,19,one-to-many,1,19,one-to-many
Necroptosis - Homo sapiens (human),Sphingomyelin,C00550,Necroptosis - Homo sapiens (human),44260123,1,19,one-to-many,1,19,one-to-many
Necroptosis - Homo sapiens (human),Sphingomyelin,C00550,Necroptosis - Homo sapiens (human),44260124,1,19,one-to-many,1,19,one-to-many
Necroptosis - Homo sapiens (human),Sphingomyelin,C00550,Necroptosis - Homo sapiens (human),44260126,1,19,one-to-many,1,19,one-to-many
Necroptosis - Homo sapiens (human),Sphingomyelin,C00550,Necroptosis - Homo sapiens (human),44260128,1,19,one-to-many,1,19,one-to-many
Necroptosis - Homo sapiens (human),Sphingomyelin,C00550,Necroptosis - Homo sapiens (human),53481777,1,19,one-to-many,1,19,one-to-many
Necroptosis - Homo sapiens (human),Sphingomyelin,C00550,Necroptosis - Homo sapiens (human),53481779,1,19,one-to-many,1,19,one-to-many
Necroptosis - Homo sapiens (human),Sphingomyelin,C00550,Necroptosis - Homo sapiens (human),53481781,1,19,one-to-many,1,19,one-to-many
Necroptosis - Homo sapiens (human),Sphingomyelin,C00550,Necroptosis - Homo sapiens (human),53481783,1,19,one-to-many,1,19,one-to-many
Necroptosis - Homo sapiens (human),Sphingomyelin,C00550,Necroptosis - Homo sapiens (human),53481785,1,19,one-to-many,1,19,one-to-many
Necroptosis - Homo sapiens (human),Sphingomyelin,C00550,Necroptosis - Homo sapiens (human),53481787,1,19,one-to-many,1,19,one-to-many
Necroptosis - Homo sapiens (human),Sphingomyelin,C00550,Necroptosis - Homo sapiens (human),53481789,1,19,one-to-many,1,19,one-to-many
Necroptosis - Homo sapiens (human),Sphingomyelin,C00550,Necroptosis - Homo sapiens (human),53481791,1,19,one-to-many,1,19,one-to-many
Necroptosis - Homo sapiens (human),N-Methyl-N'-nitro-N-nitrosoguanidine,C14592,Necroptosis - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Cellular senescence - Homo sapiens (human),"Phosphatidylinositol-3,4,5-trisphosphate",C05981,Cellular senescence - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Cellular senescence - Homo sapiens (human),Sirolimus,C07909,Cellular senescence - Homo sapiens (human),5284616,1,1,one-to-one,1,1,one-to-one
Focal adhesion - Homo sapiens (human),"1-Phosphatidyl-D-myo-inositol 4,5-bisphosphate",C04637,Focal adhesion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Focal adhesion - Homo sapiens (human),"Phosphatidylinositol-3,4,5-trisphosphate",C05981,Focal adhesion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Gap junction - Homo sapiens (human),L-Glutamate,C00025,Gap junction - Homo sapiens (human),33032,1,2,one-to-many,1,2,one-to-many
Gap junction - Homo sapiens (human),L-Glutamate,C00025,Gap junction - Homo sapiens (human),14598502,1,2,one-to-many,1,2,one-to-many
Gap junction - Homo sapiens (human),Diacylglycerol,C00165,Gap junction - Homo sapiens (human),644078,1,19,one-to-many,1,19,one-to-many
Gap junction - Homo sapiens (human),Diacylglycerol,C00165,Gap junction - Homo sapiens (human),9543678,1,19,one-to-many,1,19,one-to-many
Gap junction - Homo sapiens (human),Diacylglycerol,C00165,Gap junction - Homo sapiens (human),9543688,1,19,one-to-many,1,19,one-to-many
Gap junction - Homo sapiens (human),Diacylglycerol,C00165,Gap junction - Homo sapiens (human),9543972,1,19,one-to-many,1,19,one-to-many
Gap junction - Homo sapiens (human),Diacylglycerol,C00165,Gap junction - Homo sapiens (human),9543695,1,19,one-to-many,1,19,one-to-many
Gap junction - Homo sapiens (human),Diacylglycerol,C00165,Gap junction - Homo sapiens (human),9543715,1,19,one-to-many,1,19,one-to-many
Gap junction - Homo sapiens (human),Diacylglycerol,C00165,Gap junction - Homo sapiens (human),9543736,1,19,one-to-many,1,19,one-to-many
Gap junction - Homo sapiens (human),Diacylglycerol,C00165,Gap junction - Homo sapiens (human),9543694,1,19,one-to-many,1,19,one-to-many
Gap junction - Homo sapiens (human),Diacylglycerol,C00165,Gap junction - Homo sapiens (human),9543699,1,19,one-to-many,1,19,one-to-many
Gap junction - Homo sapiens (human),Diacylglycerol,C00165,Gap junction - Homo sapiens (human),3246945,1,19,one-to-many,1,19,one-to-many
Gap junction - Homo sapiens (human),Diacylglycerol,C00165,Gap junction - Homo sapiens (human),9543748,1,19,one-to-many,1,19,one-to-many
Gap junction - Homo sapiens (human),Diacylglycerol,C00165,Gap junction - Homo sapiens (human),6438587,1,19,one-to-many,1,19,one-to-many
Gap junction - Homo sapiens (human),Diacylglycerol,C00165,Gap junction - Homo sapiens (human),9543747,1,19,one-to-many,1,19,one-to-many
Gap junction - Homo sapiens (human),Diacylglycerol,C00165,Gap junction - Homo sapiens (human),9543756,1,19,one-to-many,1,19,one-to-many
Gap junction - Homo sapiens (human),Diacylglycerol,C00165,Gap junction - Homo sapiens (human),9543729,1,19,one-to-many,1,19,one-to-many
Gap junction - Homo sapiens (human),Diacylglycerol,C00165,Gap junction - Homo sapiens (human),9543796,1,19,one-to-many,1,19,one-to-many
Gap junction - Homo sapiens (human),Diacylglycerol,C00165,Gap junction - Homo sapiens (human),9543804,1,19,one-to-many,1,19,one-to-many
Gap junction - Homo sapiens (human),Diacylglycerol,C00165,Gap junction - Homo sapiens (human),99931,1,19,one-to-many,1,19,one-to-many
Gap junction - Homo sapiens (human),Diacylglycerol,C00165,Gap junction - Homo sapiens (human),54327406,1,19,one-to-many,1,19,one-to-many
Gap junction - Homo sapiens (human),L-Noradrenaline,C00547,Gap junction - Homo sapiens (human),439260,1,2,one-to-many,1,2,one-to-many
Gap junction - Homo sapiens (human),L-Noradrenaline,C00547,Gap junction - Homo sapiens (human),6921840,1,2,one-to-many,1,2,one-to-many
Gap junction - Homo sapiens (human),"3',5'-Cyclic AMP",C00575,Gap junction - Homo sapiens (human),6076,1,2,one-to-many,1,2,one-to-many
Gap junction - Homo sapiens (human),"3',5'-Cyclic AMP",C00575,Gap junction - Homo sapiens (human),7059571,1,2,one-to-many,1,2,one-to-many
Gap junction - Homo sapiens (human),1-Acyl-sn-glycerol 3-phosphate,C00681,Gap junction - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Gap junction - Homo sapiens (human),Serotonin,C00780,Gap junction - Homo sapiens (human),5202,1,2,one-to-many,1,2,one-to-many
Gap junction - Homo sapiens (human),Serotonin,C00780,Gap junction - Homo sapiens (human),4048638,1,2,one-to-many,1,2,one-to-many
Gap junction - Homo sapiens (human),"3',5'-Cyclic GMP",C00942,Gap junction - Homo sapiens (human),24316,1,1,one-to-one,1,1,one-to-one
Gap junction - Homo sapiens (human),"D-myo-Inositol 1,4,5-trisphosphate",C01245,Gap junction - Homo sapiens (human),439456,1,2,one-to-many,1,2,one-to-many
Gap junction - Homo sapiens (human),"D-myo-Inositol 1,4,5-trisphosphate",C01245,Gap junction - Homo sapiens (human),21761708,1,2,one-to-many,1,2,one-to-many
Gap junction - Homo sapiens (human),Dopamine,C03758,Gap junction - Homo sapiens (human),681,1,3,one-to-many,1,3,one-to-many
Gap junction - Homo sapiens (human),Dopamine,C03758,Gap junction - Homo sapiens (human),65340,1,3,one-to-many,1,3,one-to-many
Gap junction - Homo sapiens (human),Dopamine,C03758,Gap junction - Homo sapiens (human),3713609,1,3,one-to-many,1,3,one-to-many
Regulation of actin cytoskeleton - Homo sapiens (human),1-Acyl-sn-glycerol 3-phosphate,C00681,Regulation of actin cytoskeleton - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Regulation of actin cytoskeleton - Homo sapiens (human),Acetylcholine,C01996,Regulation of actin cytoskeleton - Homo sapiens (human),187,1,1,one-to-one,1,1,one-to-one
Regulation of actin cytoskeleton - Homo sapiens (human),"1-Phosphatidyl-D-myo-inositol 4,5-bisphosphate",C04637,Regulation of actin cytoskeleton - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
